mode,step,topic,source_timestamp_ms,received_timestamp_ms,mirrored_timestamp_ms,latency_ms,payload_size,dropped,success_flag,recovered_flag,cpu_percent,memory_mb,payload_note,fault_type,severity
M4,71,/event_log,7114.0,7204.95286163493,7226.3327,44.794,273,0,1,0,31.275,207.9003,sync_tick,delay,severe
M4,71,/system_health,7116.0,7218.453017908355,7222.5903,39.2044,327,0,1,0,31.275,207.9003,system_ok,delay,severe
M4,72,/camera/image_raw,7199.6205,7289.050650443148,7311.2464,44.3624,268,0,1,0,30.1371,213.8256,rgb_frame,delay,severe
M4,72,/audio/stream,7204.2494,7300.568397736421,7308.059,36.748,274,0,1,0,30.1371,213.8256,wav_chunk,delay,severe
M4,72,/robot_pose,7200.2318,7303.330395450387,7310.9891,42.9579,189,0,1,0,30.1371,213.8256,pose_state,delay,severe
M4,72,/head_cmd,7210.0,7330.291720367263,7320.5924,43.4634,196,0,1,0,30.1371,213.8256,gaze_adjust,delay,severe
M4,72,/speech_cmd,7212.0,7315.6056684509485,7325.2716,44.901,271,0,1,0,30.1371,213.8256,comfort_prompt,delay,severe
M4,72,/event_log,7214.0,7318.712125599213,7324.2046,42.3906,339,0,1,0,30.1371,213.8256,sync_tick,delay,severe
M4,72,/system_health,7216.0,7317.443248525389,7324.6056,42.4677,376,0,1,0,30.1371,213.8256,system_ok,delay,severe
M4,73,/camera/image_raw,7307.4596,7394.677775583199,7417.0872,41.8329,222,0,1,0,30.5553,208.2209,rgb_frame,delay,severe
M4,73,/audio/stream,7295.9238,7387.8428667948965,7399.481,36.0485,223,0,1,0,30.5553,208.2209,wav_chunk,delay,severe
M4,73,/robot_pose,7294.8519,7395.602085988827,7402.0745,41.0973,240,0,1,0,30.5553,208.2209,pose_state,delay,severe
M4,73,/head_cmd,7310.0,7419.406262367689,7421.0575,43.3727,208,0,1,0,30.5553,208.2209,gaze_adjust,delay,severe
M4,73,/speech_cmd,7312.0,7420.665162021148,7415.0525,35.8399,289,0,1,0,30.5553,208.2209,comfort_prompt,delay,severe
M4,73,/event_log,7314.0,7417.849248864046,7422.9239,42.1336,273,0,1,0,30.5553,208.2209,sync_tick,delay,severe
M4,73,/system_health,7316.0,7423.991832304261,7429.8865,46.5223,158,0,1,0,30.5553,208.2209,system_ok,delay,severe
M4,74,/camera/image_raw,7401.4224,7484.449215781182,7510.896,42.1182,324,0,1,0,30.0327,208.3663,rgb_frame,delay,severe
M4,74,/audio/stream,7416.3517,7530.981683241589,7526.6472,42.0738,248,0,1,0,30.0327,208.3663,wav_chunk,delay,severe
M4,74,/robot_pose,7393.563,7489.1545295799,7500.5618,40.3341,146,0,1,0,30.0327,208.3663,pose_state,delay,severe
M4,74,/head_cmd,7410.0,7528.297525335217,7521.681,42.8378,283,0,1,0,30.0327,208.3663,gaze_adjust,delay,severe
M4,74,/speech_cmd,7412.0,7539.911759269959,7523.3512,44.4816,241,0,1,0,30.0327,208.3663,comfort_prompt,delay,severe
M4,74,/event_log,7414.0,7522.042389626298,7528.4802,45.6732,345,0,1,0,30.0327,208.3663,sync_tick,delay,severe
M4,74,/system_health,7416.0,7511.629242069278,7528.1837,44.9556,268,0,1,0,30.0327,208.3663,system_ok,delay,severe
M4,75,/camera/image_raw,7494.7254,7593.371219416791,7595.7751,33.8795,236,0,1,0,30.0548,208.1824,rgb_frame,delay,severe
M4,75,/audio/stream,7488.4147,7593.362427972261,7590.3844,35.0659,236,0,1,0,30.0548,208.1824,wav_chunk,delay,severe
M4,75,/robot_pose,7494.366,7592.239519982546,7599.5981,37.2907,141,0,1,0,30.0548,208.1824,pose_state,delay,severe
M4,75,/head_cmd,7510.0,7598.917562268689,7609.0167,31.8141,261,0,1,0,30.0548,208.1824,gaze_adjust,delay,severe
M4,75,/speech_cmd,7512.0,7626.263650949764,7620.143,41.3742,200,0,1,0,30.0548,208.1824,comfort_prompt,delay,severe
M4,75,/event_log,7514.0,7625.694095845719,7620.5748,39.728,349,0,1,0,30.0548,208.1824,sync_tick,delay,severe
M4,75,/system_health,7516.0,7614.61234503542,7621.6178,38.4604,404,0,1,0,30.0548,208.1824,system_ok,delay,severe
M4,76,/camera/image_raw,7598.6367,7680.95267368635,7706.3898,40.4729,221,0,1,0,30.8045,209.8106,rgb_frame,delay,severe
M4,76,/audio/stream,7604.4493,7716.838094595312,7714.2718,40.9996,328,0,1,0,30.8045,209.8106,wav_chunk,delay,severe
M4,76,/robot_pose,7603.2315,7698.402119291821,7712.0294,40.9132,203,0,1,0,30.8045,209.8106,pose_state,delay,severe
M4,76,/head_cmd,7610.0,7716.656275055184,7716.6137,38.6555,345,0,1,0,30.8045,209.8106,gaze_adjust,delay,severe
M4,76,/speech_cmd,7612.0,7715.730201243506,7715.4272,36.614,386,0,1,0,30.8045,209.8106,comfort_prompt,delay,severe
M4,76,/event_log,7614.0,7692.637336021402,7722.7412,40.0826,268,0,1,0,30.8045,209.8106,sync_tick,delay,severe
M4,76,/system_health,7616.0,7722.8173435817625,7723.6378,40.6822,312,0,1,0,30.8045,209.8106,system_ok,delay,severe
M4,77,/camera/image_raw,7709.5044,7820.868455355242,7816.6727,39.1606,322,0,1,0,31.0066,208.6373,rgb_frame,delay,severe
M4,77,/audio/stream,7691.72,7804.975633814347,7798.4254,39.3356,183,0,1,0,31.0066,208.6373,wav_chunk,delay,severe
M4,77,/robot_pose,7698.2377,7802.4331205153485,7803.0893,37.5522,257,0,1,0,31.0066,208.6373,pose_state,delay,severe
M4,77,/head_cmd,7710.0,7784.585995384706,7813.8939,37.2666,192,0,1,0,31.0066,208.6373,gaze_adjust,delay,severe
M4,77,/speech_cmd,7712.0,7837.833534870612,7820.5803,42.9544,195,0,1,0,31.0066,208.6373,comfort_prompt,delay,severe
M4,77,/event_log,7714.0,7818.436717345596,7815.2176,33.6824,147,0,1,0,31.0066,208.6373,sync_tick,delay,severe
M4,77,/system_health,7716.0,7805.414629388813,7825.7727,41.2611,356,0,1,0,31.0066,208.6373,system_ok,delay,severe
M4,78,/camera/image_raw,7787.3586,7887.046517437784,7900.755,45.7166,213,0,1,0,28.6876,208.6823,rgb_frame,delay,severe
M4,78,/audio/stream,7802.3873,7914.247938930123,7911.4159,43.6236,210,0,1,0,28.6876,208.6823,wav_chunk,delay,severe
M4,78,/robot_pose,7795.0551,7907.079978706176,7899.8257,37.5079,243,0,1,0,28.6876,208.6823,pose_state,delay,severe
M4,78,/head_cmd,7810.0,7908.406120011133,7917.2978,40.2376,257,0,1,0,28.6876,208.6823,gaze_adjust,delay,severe
M4,78,/speech_cmd,7812.0,7931.521355703307,7922.2834,42.964,238,0,1,0,28.6876,208.6823,comfort_prompt,delay,severe
M4,78,/event_log,7814.0,7896.311664392597,7924.2713,42.4104,222,0,1,0,28.6876,208.6823,sync_tick,delay,severe
M4,78,/system_health,7816.0,7906.971373844687,7924.6953,40.5658,189,0,1,0,28.6876,208.6823,system_ok,delay,severe
M4,79,/camera/image_raw,7912.6329,7988.520003862211,8019.2204,39.7881,233,0,1,0,28.9548,215.1262,rgb_frame,delay,severe
M4,79,/audio/stream,7889.2868,7983.907027999824,7998.408,42.1839,248,0,1,0,28.9548,215.1262,wav_chunk,delay,severe
M4,79,/robot_pose,7898.2732,8012.070980583618,7993.2036,27.6847,257,0,1,0,28.9548,215.1262,pose_state,delay,severe
M4,79,/head_cmd,7910.0,8049.765031284195,8024.2031,45.9558,244,0,1,0,28.9548,215.1262,gaze_adjust,delay,severe
M4,79,/speech_cmd,7912.0,8025.350766555226,8023.3852,45.0665,302,0,1,0,28.9548,215.1262,comfort_prompt,delay,severe
M4,79,/event_log,7914.0,8009.57359109824,8019.7639,39.5116,244,0,1,0,28.9548,215.1262,sync_tick,delay,severe
M4,79,/system_health,7916.0,8025.300441388087,8030.7482,47.4034,345,0,1,0,28.9548,215.1262,system_ok,delay,severe
M4,80,/camera/image_raw,7994.7589,8109.666458471663,8105.4403,43.2808,211,0,1,0,30.2479,209.6067,rgb_frame,delay,severe
M4,80,/audio/stream,8008.3828,8095.657168077052,8121.1242,44.1561,220,0,1,0,30.2479,209.6067,wav_chunk,delay,severe
M4,80,/robot_pose,7996.7392,8087.018111536263,8097.6326,33.2939,236,0,1,0,30.2479,209.6067,pose_state,delay,severe
M4,80,/head_cmd,8010.0,8135.199003042303,8117.7554,40.1105,228,0,1,0,30.2479,209.6067,gaze_adjust,delay,severe
M4,80,/speech_cmd,8012.0,8101.919559029403,8118.6794,39.5595,344,0,1,0,30.2479,209.6067,comfort_prompt,delay,severe
M4,80,/event_log,8014.0,8109.268851410338,8120.9666,40.7552,184,0,1,0,30.2479,209.6067,sync_tick,delay,severe
M4,80,/system_health,8016.0,8122.37651118374,8123.4882,41.1918,162,0,1,0,30.2479,209.6067,system_ok,delay,severe
M4,81,/camera/image_raw,8104.4488,8215.700391633065,8214.4202,42.2877,99,0,1,0,30.323,209.5267,rgb_frame,delay,severe
M4,81,/audio/stream,8105.476,8200.641943353206,8212.006300000001,38.916,231,0,1,0,30.323,209.5267,wav_chunk,delay,severe
M4,81,/robot_pose,8098.1593,8204.259601365527,8205.9827,40.0228,260,0,1,0,30.323,209.5267,pose_state,delay,severe
M4,81,/head_cmd,8110.0,8229.420853472353,8224.0113,45.9097,248,0,1,0,30.323,209.5267,gaze_adjust,delay,severe
M4,81,/speech_cmd,8112.0,8243.546125532692,8216.0056,39.0858,236,0,1,0,30.323,209.5267,comfort_prompt,delay,severe
M4,81,/event_log,8114.0,8211.697478687913,8215.8419,34.4649,265,0,1,0,30.323,209.5267,sync_tick,delay,severe
M4,81,/system_health,8116.0,8223.083237585233,8226.9788,42.6614,254,0,1,0,30.323,209.5267,system_ok,delay,severe
M4,82,/camera/image_raw,8215.9629,8346.417432843713,8326.4753,44.0702,238,0,1,0,29.3817,207.9563,rgb_frame,delay,severe
M4,82,/audio/stream,8201.8596,8300.228777983828,8309.7586,41.0575,304,0,1,0,29.3817,207.9563,wav_chunk,delay,severe
M4,82,/robot_pose,8193.4489,8284.174957541329,8305.8491,44.267,236,0,1,0,29.3817,207.9563,pose_state,delay,severe
M4,82,/head_cmd,8210.0,8325.015285659225,8322.6206,46.5118,172,0,1,0,29.3817,207.9563,gaze_adjust,delay,severe
M4,82,/speech_cmd,8212.0,8328.91295035123,8316.0538,36.8465,328,0,1,0,29.3817,207.9563,comfort_prompt,delay,severe
M4,82,/event_log,8214.0,8323.347759892797,8320.1118,39.2931,243,0,1,0,29.3817,207.9563,sync_tick,delay,severe
M4,82,/system_health,8216.0,8323.634780794338,8326.8109,43.993,223,0,1,0,29.3817,207.9563,system_ok,delay,severe
M4,83,/camera/image_raw,8290.5822,8381.085892776113,8403.0952,45.7812,341,0,1,0,30.1,206.9284,rgb_frame,delay,severe
M4,83,/audio/stream,8295.4262,8406.060130566242,8409.1221,46.451,166,0,1,0,30.1,206.9284,wav_chunk,delay,severe
M4,83,/robot_pose,8305.8873,8438.146068968428,8423.3917,49.9946,236,0,1,0,30.1,206.9284,pose_state,delay,severe
M4,83,/head_cmd,8310.0,8402.383460858451,8422.423,44.6611,334,0,1,0,30.1,206.9284,gaze_adjust,delay,severe
M4,83,/speech_cmd,8312.0,8411.760739566755,8417.642,38.1872,184,0,1,0,30.1,206.9284,comfort_prompt,delay,severe
M4,83,/event_log,8314.0,8417.077113749781,8424.6836,43.5019,272,0,1,0,30.1,206.9284,sync_tick,delay,severe
M4,83,/system_health,8316.0,8411.483336011072,8423.2504,40.2512,203,0,1,0,30.1,206.9284,system_ok,delay,severe
M4,0,/camera/image_raw,-1.8082,38.503684036152045,38.3577,38.3285,246,0,1,0,30.0709,210.7588,rgb_frame,dropout,mild
M4,0,/audio/stream,-1.0086,41.78164193004806,39.043,39.2438,283,0,1,0,30.0709,210.7588,wav_chunk,dropout,mild
M4,0,/robot_pose,-3.2884,37.6437152383475,37.3904,37.4696,291,0,1,0,30.0709,210.7588,pose_state,dropout,mild
M4,0,/head_cmd,10.0,46.139321891079,55.345,43.9538,233,0,1,0,30.0709,210.7588,gaze_adjust,dropout,mild
M4,0,/speech_cmd,12.0,33.13583044533054,47.9396,34.3037,331,0,1,0,30.0709,210.7588,comfort_prompt,dropout,mild
M4,0,/event_log,14.0,61.32260749224583,60.505,45.2235,228,0,1,0,30.0709,210.7588,sync_tick,dropout,mild
M4,0,/system_health,16.0,50.92144766813879,57.6373,38.9688,150,0,1,0,30.0709,210.7588,system_ok,dropout,mild
M4,1,/camera/image_raw,88.779,145.96469903749428,133.3448,42.4792,234,0,1,0,29.5085,209.4539,rgb_frame,dropout,mild
M4,1,/audio/stream,103.917,163.18797756811955,150.54,44.1948,217,0,1,0,29.5085,209.4539,wav_chunk,dropout,mild
M4,1,/robot_pose,90.2548,147.1478183551683,133.7288,40.9675,359,0,1,0,29.5085,209.4539,pose_state,dropout,mild
M4,1,/head_cmd,110.0,146.4410127917223,157.1335,43.9619,219,0,1,0,29.5085,209.4539,gaze_adjust,dropout,mild
M4,1,/speech_cmd,112.0,155.27475269393673,152.7315,38.7198,247,0,1,0,29.5085,209.4539,comfort_prompt,dropout,mild
M4,1,/event_log,114.0,157.7521201380119,153.9972,36.7845,309,0,1,0,29.5085,209.4539,sync_tick,dropout,mild
M4,1,/system_health,116.0,161.6606338683552,158.3072,39.5938,269,0,1,0,29.5085,209.4539,system_ok,dropout,mild
M4,2,/camera/image_raw,205.0388,240.58501644644912,243.6203,38.3814,191,0,1,0,29.9362,210.7462,rgb_frame,dropout,mild
M4,2,/audio/stream,189.2455,240.12981922372262,232.1476,40.651,357,0,1,0,29.9362,210.7462,wav_chunk,dropout,mild
M4,2,/robot_pose,199.2717,242.50169989093217,244.7631,43.2262,254,0,1,0,29.9362,210.7462,pose_state,dropout,mild
M4,2,/head_cmd,210.0,256.3367489994835,257.0398,45.3119,247,0,1,0,29.9362,210.7462,gaze_adjust,dropout,mild
M4,2,/speech_cmd,212.0,236.23553238578285,251.8733,36.5382,279,0,1,0,29.9362,210.7462,comfort_prompt,dropout,mild
M4,2,/event_log,214.0,257.2232197565839,254.1735,38.0651,286,0,1,0,29.9362,210.7462,sync_tick,dropout,mild
M4,2,/system_health,216.0,253.80900629142073,257.6647,39.8923,216,0,1,0,29.9362,210.7462,system_ok,dropout,mild
M4,3,/camera/image_raw,302.3727,344.9945308968042,343.219,38.9036,267,0,1,0,28.5303,209.2174,rgb_frame,dropout,mild
M4,3,/audio/stream,297.1356,341.63690959843694,342.5173,42.6205,289,1,0,0,28.5303,209.2174,wav_chunk,dropout,mild
M4,3,/robot_pose,297.7312,337.84449261331014,338.1434,38.6658,193,0,1,0,28.5303,209.2174,pose_state,dropout,mild
M4,3,/head_cmd,310.0,346.8900914202666,349.4716,37.2558,208,0,1,0,28.5303,209.2174,gaze_adjust,dropout,mild
M4,3,/speech_cmd,312.0,358.30549787728364,353.4403,40.0127,156,0,1,0,28.5303,209.2174,comfort_prompt,dropout,mild
M4,3,/event_log,314.0,355.31495970491943,358.7266,42.9061,205,0,1,0,28.5303,209.2174,sync_tick,dropout,mild
M4,3,/system_health,316.0,339.6115206443761,353.7915,35.2531,338,0,1,0,28.5303,209.2174,system_ok,dropout,mild
M4,4,/camera/image_raw,397.1785,451.48804485099146,446.9714,49.758,250,0,1,0,28.0085,214.5072,rgb_frame,dropout,mild
M4,4,/audio/stream,398.2755,428.9092558007069,437.3694,37.1058,230,0,1,1,28.0085,214.5072,wav_chunk,dropout,mild
M4,4,/robot_pose,405.3582,437.99270525854286,450.6967,43.2286,201,0,1,0,28.0085,214.5072,pose_state,dropout,mild
M4,4,/head_cmd,410.0,441.1148533268592,451.9046,39.2928,184,0,1,0,28.0085,214.5072,gaze_adjust,dropout,mild
M4,4,/speech_cmd,412.0,447.66325903485534,449.1908,33.3966,217,0,1,0,28.0085,214.5072,comfort_prompt,dropout,mild
M4,4,/event_log,414.0,452.65994957524117,455.3139,39.4321,288,0,1,0,28.0085,214.5072,sync_tick,dropout,mild
M4,4,/system_health,416.0,446.0112357626172,465.7367,47.0727,164,0,1,0,28.0085,214.5072,system_ok,dropout,mild
M4,5,/camera/image_raw,490.3111,522.8983524555786,529.3622,35.6564,365,0,1,0,28.1059,211.2942,rgb_frame,dropout,mild
M4,5,/audio/stream,496.8083,545.1708497997981,538.3682,39.0087,182,0,1,0,28.1059,211.2942,wav_chunk,dropout,mild
M4,5,/robot_pose,498.6588,537.544934632533,542.9567,42.4964,190,0,1,0,28.1059,211.2942,pose_state,dropout,mild
M4,5,/head_cmd,510.0,547.5205875725792,550.6718,38.8444,236,0,1,0,28.1059,211.2942,gaze_adjust,dropout,mild
M4,5,/speech_cmd,512.0,564.1443314986171,557.3722,43.8004,360,0,1,0,28.1059,211.2942,comfort_prompt,dropout,mild
M4,5,/event_log,514.0,555.0654140656363,552.1938,34.7015,195,1,0,0,28.1059,211.2942,sync_tick,dropout,mild
M4,5,/system_health,516.0,564.1717087012137,557.8055,39.9977,235,0,1,0,28.1059,211.2942,system_ok,dropout,mild
M4,6,/camera/image_raw,605.6095,620.0674711195703,643.6546,36.6384,187,0,1,0,29.5547,209.5159,rgb_frame,dropout,mild
M4,6,/audio/stream,611.9986,663.8831843075369,652.4147,38.0164,141,0,1,0,29.5547,209.5159,wav_chunk,dropout,mild
M4,6,/robot_pose,605.9526,650.6251034834235,648.9467,39.5813,323,0,1,0,29.5547,209.5159,pose_state,dropout,mild
M4,6,/head_cmd,610.0,667.1178113121932,648.5085,37.426,283,0,1,0,29.5547,209.5159,gaze_adjust,dropout,mild
M4,6,/speech_cmd,612.0,636.2383917538057,645.5851,30.497,243,0,1,0,29.5547,209.5159,comfort_prompt,dropout,mild
M4,6,/event_log,614.0,646.9842951548087,661.9103,47.0919,311,0,1,1,29.5547,209.5159,sync_tick,dropout,mild
M4,6,/system_health,616.0,655.4224476538013,657.2998,39.3647,173,0,1,0,29.5547,209.5159,system_ok,dropout,mild
M4,7,/camera/image_raw,704.1702,737.5224213619427,740.8306,35.5552,344,0,1,0,31.1089,207.3371,rgb_frame,dropout,mild
M4,7,/audio/stream,705.4091,747.0964118689186,745.2512,36.458,287,0,1,0,31.1089,207.3371,wav_chunk,dropout,mild
M4,7,/robot_pose,708.9256,758.4153267566909,751.7704,40.8903,295,0,1,0,31.1089,207.3371,pose_state,dropout,mild
M4,7,/head_cmd,710.0,748.810446840964,751.4134,39.5088,297,0,1,0,31.1089,207.3371,gaze_adjust,dropout,mild
M4,7,/speech_cmd,712.0,749.0691356334983,752.5561,38.9948,291,0,1,0,31.1089,207.3371,comfort_prompt,dropout,mild
M4,7,/event_log,714.0,757.496458556129,755.9058,39.3147,228,0,1,0,31.1089,207.3371,sync_tick,dropout,mild
M4,7,/system_health,716.0,748.68357067446,754.3222,34.7342,348,1,0,0,31.1089,207.3371,system_ok,dropout,mild
M4,8,/camera/image_raw,806.1865,841.0510431928257,847.4687,37.5845,253,0,1,0,31.5206,208.0093,rgb_frame,dropout,mild
M4,8,/audio/stream,796.8975,852.3829795094023,845.1672,47.1884,287,0,1,0,31.5206,208.0093,wav_chunk,dropout,mild
M4,8,/robot_pose,798.4984,856.9756228552285,849.1212,48.399,240,0,1,0,31.5206,208.0093,pose_state,dropout,mild
M4,8,/head_cmd,810.0,854.1154299509047,848.5095,35.4437,209,0,1,0,31.5206,208.0093,gaze_adjust,dropout,mild
M4,8,/speech_cmd,812.0,850.3895622981959,852.9478,39.7354,349,0,1,0,31.5206,208.0093,comfort_prompt,dropout,mild
M4,8,/event_log,814.0,841.6158880979746,860.909,44.7342,186,0,1,0,31.5206,208.0093,sync_tick,dropout,mild
M4,8,/system_health,816.0,861.0726513088572,864.1656,46.2583,189,0,1,1,31.5206,208.0093,system_ok,dropout,mild
M4,9,/camera/image_raw,887.6652,919.9597598985836,928.5082,38.3585,212,0,1,0,29.3149,211.0843,rgb_frame,dropout,mild
M4,9,/audio/stream,894.8323,933.9151998479152,938.6897,40.1207,235,0,1,0,29.3149,211.0843,wav_chunk,dropout,mild
M4,9,/robot_pose,892.7268,928.7558728582591,935.0722,41.3978,347,0,1,0,29.3149,211.0843,pose_state,dropout,mild
M4,9,/head_cmd,910.0,947.7852811562751,950.9917,37.9512,248,0,1,0,29.3149,211.0843,gaze_adjust,dropout,mild
M4,9,/speech_cmd,912.0,945.9921949661475,957.0432,42.3064,228,1,0,0,29.3149,211.0843,comfort_prompt,dropout,mild
M4,9,/event_log,914.0,947.981960506253,959.8205,44.2277,302,0,1,0,29.3149,211.0843,sync_tick,dropout,mild
M4,9,/system_health,916.0,964.0807318605672,956.7789,38.2992,228,0,1,0,29.3149,211.0843,system_ok,dropout,mild
M4,10,/camera/image_raw,1000.3498,1032.5527390930588,1042.6172,39.9601,219,0,1,0,30.0486,207.4876,rgb_frame,dropout,mild
M4,10,/audio/stream,991.4025,1031.070353002051,1032.4632,39.6652,396,0,1,0,30.0486,207.4876,wav_chunk,dropout,mild
M4,10,/robot_pose,1001.2378,1053.2906187728229,1048.073,44.4167,326,0,1,0,30.0486,207.4876,pose_state,dropout,mild
M4,10,/head_cmd,1010.0,1049.5776330098367,1042.4171,32.2632,232,0,1,0,30.0486,207.4876,gaze_adjust,dropout,mild
M4,10,/speech_cmd,1012.0,1053.0247856393228,1048.6767,34.666,268,0,1,1,30.0486,207.4876,comfort_prompt,dropout,mild
M4,10,/event_log,1014.0,1060.2848321160125,1059.1513,43.8619,279,0,1,0,30.0486,207.4876,sync_tick,dropout,mild
M4,10,/system_health,1016.0,1062.029826468295,1058.7158,40.2378,224,0,1,0,30.0486,207.4876,system_ok,dropout,mild
M4,11,/camera/image_raw,1109.6819,1160.6892050608492,1151.6423,40.0225,293,0,1,0,29.1306,211.0799,rgb_frame,dropout,mild
M4,11,/audio/stream,1099.1719,1141.636580751963,1138.3069,39.0645,72,0,1,0,29.1306,211.0799,wav_chunk,dropout,mild
M4,11,/robot_pose,1108.8709,1139.5241812254865,1157.406,45.3509,369,0,1,0,29.1306,211.0799,pose_state,dropout,mild
M4,11,/head_cmd,1110.0,1145.9628343507993,1151.357,40.1911,230,0,1,0,29.1306,211.0799,gaze_adjust,dropout,mild
M4,11,/speech_cmd,1112.0,1157.8778605737768,1153.7013,40.3069,354,0,1,0,29.1306,211.0799,comfort_prompt,dropout,mild
M4,11,/event_log,1114.0,1158.2024325303248,1165.8018,49.2192,255,0,1,0,29.1306,211.0799,sync_tick,dropout,mild
M4,11,/system_health,1116.0,1164.0421491156692,1154.5185,35.0813,260,1,0,0,29.1306,211.0799,system_ok,dropout,mild
M4,12,/camera/image_raw,1197.9758,1241.6321613746686,1244.254,44.1617,325,0,1,0,30.1616,204.9611,rgb_frame,dropout,mild
M4,12,/audio/stream,1203.8494,1243.5401901708753,1244.9492,39.0088,183,0,1,0,30.1616,204.9611,wav_chunk,dropout,mild
M4,12,/robot_pose,1197.0714,1248.921753591214,1241.4232,42.8524,226,0,1,0,30.1616,204.9611,pose_state,dropout,mild
M4,12,/head_cmd,1210.0,1248.3547008215257,1252.1145,39.8175,153,1,0,0,30.1616,204.9611,gaze_adjust,dropout,mild
M4,12,/speech_cmd,1212.0,1252.3003162858256,1253.7263,38.8901,233,0,1,0,30.1616,204.9611,comfort_prompt,dropout,mild
M4,12,/event_log,1214.0,1260.1073878719928,1255.2444,38.9144,248,0,1,0,30.1616,204.9611,sync_tick,dropout,mild
M4,12,/system_health,1216.0,1239.9131350733305,1253.8622,35.6913,315,0,1,1,30.1616,204.9611,system_ok,dropout,mild
M4,13,/camera/image_raw,1292.6418,1326.4821147008995,1331.0383,36.1227,183,0,1,0,31.0355,208.7414,rgb_frame,dropout,mild
M4,13,/audio/stream,1297.0041,1339.026826363033,1333.4255,35.3895,191,0,1,0,31.0355,208.7414,wav_chunk,dropout,mild
M4,13,/robot_pose,1293.0918,1338.5695011867406,1339.6582,44.9528,283,0,1,0,31.0355,208.7414,pose_state,dropout,mild
M4,13,/head_cmd,1310.0,1357.9169704966198,1348.9859,36.1783,194,0,1,1,31.0355,208.7414,gaze_adjust,dropout,mild
M4,13,/speech_cmd,1312.0,1339.0730131345047,1353.9227,39.6804,395,0,1,0,31.0355,208.7414,comfort_prompt,dropout,mild
M4,13,/event_log,1314.0,1342.5251858564309,1357.7709,42.0452,297,0,1,0,31.0355,208.7414,sync_tick,dropout,mild
M4,13,/system_health,1316.0,1370.2336921329818,1364.9725,48.0762,205,0,1,0,31.0355,208.7414,system_ok,dropout,mild
M4,14,/camera/image_raw,1398.3417,1438.779157719462,1433.8925,33.511,318,0,1,0,28.5653,212.9311,rgb_frame,dropout,mild
M4,14,/audio/stream,1396.6633,1434.1979999453451,1437.1605,39.0807,175,1,0,0,28.5653,212.9311,wav_chunk,dropout,mild
M4,14,/robot_pose,1398.3362,1439.8207552003657,1438.212,38.2814,268,0,1,0,28.5653,212.9311,pose_state,dropout,mild
M4,14,/head_cmd,1410.0,1449.5572558210513,1446.446,33.5956,262,0,1,0,28.5653,212.9311,gaze_adjust,dropout,mild
M4,14,/speech_cmd,1412.0,1445.449894353186,1455.3136,39.9608,229,0,1,0,28.5653,212.9311,comfort_prompt,dropout,mild
M4,14,/event_log,1414.0,1444.6433129996055,1452.0599,36.2981,244,0,1,0,28.5653,212.9311,sync_tick,dropout,mild
M4,14,/system_health,1416.0,1456.355409433589,1456.373,38.8376,134,0,1,0,28.5653,212.9311,system_ok,dropout,mild
M4,15,/camera/image_raw,1496.0735,1546.1601116791498,1542.2335,42.8539,302,0,1,0,31.3195,214.4754,rgb_frame,dropout,mild
M4,15,/audio/stream,1502.8786,1540.207144589136,1553.2155,46.6562,313,0,1,1,31.3195,214.4754,wav_chunk,dropout,mild
M4,15,/robot_pose,1500.6813,1541.7398189445198,1545.3592,42.6421,253,0,1,0,31.3195,214.4754,pose_state,dropout,mild
M4,15,/head_cmd,1510.0,1546.5114069463646,1551.1623,38.4653,212,0,1,0,31.3195,214.4754,gaze_adjust,dropout,mild
M4,15,/speech_cmd,1512.0,1554.3958728403422,1551.3681,39.0522,359,0,1,0,31.3195,214.4754,comfort_prompt,dropout,mild
M4,15,/event_log,1514.0,1552.8651130399294,1555.4992,38.9347,343,0,1,0,31.3195,214.4754,sync_tick,dropout,mild
M4,15,/system_health,1516.0,1552.6507313295772,1560.3733,41.0178,181,0,1,0,31.3195,214.4754,system_ok,dropout,mild
M4,16,/camera/image_raw,1616.7816,1666.5040262460593,1659.8709,39.7338,143,0,1,0,31.5676,205.7278,rgb_frame,dropout,mild
M4,16,/audio/stream,1608.6969,1647.5129401470335,1654.4527,43.1301,374,0,1,0,31.5676,205.7278,wav_chunk,dropout,mild
M4,16,/robot_pose,1601.046,1633.2657290958284,1639.0902,34.5565,222,0,1,0,31.5676,205.7278,pose_state,dropout,mild
M4,16,/head_cmd,1610.0,1636.368218912643,1650.3226,39.1002,190,0,1,0,31.5676,205.7278,gaze_adjust,dropout,mild
M4,16,/speech_cmd,1612.0,1648.793392985233,1655.8125,42.5024,300,0,1,0,31.5676,205.7278,comfort_prompt,dropout,mild
M4,16,/event_log,1614.0,1656.3650086107125,1653.466,38.2364,224,0,1,0,31.5676,205.7278,sync_tick,dropout,mild
M4,16,/system_health,1616.0,1660.799915650839,1660.2132,42.2351,258,1,0,0,31.5676,205.7278,system_ok,dropout,mild
M4,17,/camera/image_raw,1704.8735,1751.777335920526,1748.0127,42.1078,202,1,0,0,28.8514,209.2131,rgb_frame,dropout,mild
M4,17,/audio/stream,1708.6594,1750.4156582875655,1748.0415,37.3484,210,0,1,0,28.8514,209.2131,wav_chunk,dropout,mild
M4,17,/robot_pose,1698.4495,1758.2046122903612,1742.4188,43.0533,161,0,1,0,28.8514,209.2131,pose_state,dropout,mild
